Hall,Room,Type,Sqft,College,Region,Elevator,Bathroom,AC,Floor,FilePath
LAUGHLIN,633,DOUBLE,409,UPPERCLASS,SLUMS,NO,NONE,NO,3,FloorPlan/UPPERCLASS/LAUGHLIN/3.pdf
LITTLE,91,QUAD,509,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/LITTLE/1.pdf
LITTLE,93,QUAD,508,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/LITTLE/1.pdf
LITTLE,101,QUAD,512,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/LITTLE/1.pdf
LITTLE,103,QUAD,512,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/LITTLE/1.pdf
LITTLE,111,QUAD,744,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/LITTLE/1.pdf
LITTLE,112,SINGLE,146,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/LITTLE/1.pdf
LITTLE,121,QUAD,600,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/LITTLE/1.pdf
LITTLE,122,QUAD,637,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/LITTLE/1.pdf
LITTLE,131,TRIPLE,464,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/LITTLE/1.pdf
LITTLE,141,SINGLE,288,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/LITTLE/1.pdf
LITTLE,142,QUAD,644,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/LITTLE/1.pdf
LITTLE,143,QUAD,595,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/LITTLE/1.pdf
LITTLE,95,SINGLE,203,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/LITTLE/2.pdf
LITTLE,97,QUAD,519,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/LITTLE/2.pdf
LITTLE,105,QUAD,508,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/LITTLE/2.pdf
LITTLE,115,QUAD,708,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/LITTLE/2.pdf
LITTLE,123,QUAD,617,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/LITTLE/2.pdf
LITTLE,124,SINGLE,219,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/LITTLE/2.pdf
LITTLE,134,QUAD,537,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/LITTLE/2.pdf
LITTLE,145,QUAD,521,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/LITTLE/2.pdf
LITTLE,146,QUAD,653,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/LITTLE/2.pdf
LITTLE,399,QUAD,776,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/LITTLE/3.pdf
LITTLE,A10,DOUBLE,309,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,0,FloorPlan/UPPERCLASS/LITTLE/0.pdf
LITTLE,A14,QUAD,522,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,0,FloorPlan/UPPERCLASS/LITTLE/0.pdf
LITTLE,A16,DOUBLE,404,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,0,FloorPlan/UPPERCLASS/LITTLE/0.pdf
LITTLE,A20,DOUBLE,328,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,0,FloorPlan/UPPERCLASS/LITTLE/0.pdf
LITTLE,A24,SINGLE,189,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,0,FloorPlan/UPPERCLASS/LITTLE/0.pdf
LITTLE,A28,DOUBLE,420,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,0,FloorPlan/UPPERCLASS/LITTLE/0.pdf
LITTLE,A34,SINGLE,228,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,0,FloorPlan/UPPERCLASS/LITTLE/0.pdf
LITTLE,A36,SINGLE,201,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,0,FloorPlan/UPPERCLASS/LITTLE/0.pdf
LITTLE,A38,QUAD,548,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,0,FloorPlan/UPPERCLASS/LITTLE/0.pdf
LITTLE,A40,QUAD,562,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,0,FloorPlan/UPPERCLASS/LITTLE/0.pdf
LITTLE,A46,DOUBLE,444,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,0,FloorPlan/UPPERCLASS/LITTLE/0.pdf
LITTLE,A48,QUAD,529,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,0,FloorPlan/UPPERCLASS/LITTLE/0.pdf
LITTLE,A54,QUAD,501,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,0,FloorPlan/UPPERCLASS/LITTLE/0.pdf
LITTLE,A56,QUAD,610,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,0,FloorPlan/UPPERCLASS/LITTLE/0.pdf
LOCKHART,111,SINGLE,238,UPPERCLASS,SLUMS,NO,,NO,1,FloorPlan/UPPERCLASS/LOCKHART/1.pdf
LOCKHART,112,SINGLE,112,UPPERCLASS,SLUMS,NO,,NO,1,FloorPlan/UPPERCLASS/LOCKHART/1.pdf
LOCKHART,113,DOUBLE,377,UPPERCLASS,SLUMS,NO,,NO,1,FloorPlan/UPPERCLASS/LOCKHART/1.pdf
LOCKHART,114,SINGLE,173,UPPERCLASS,SLUMS,NO,,NO,1,FloorPlan/UPPERCLASS/LOCKHART/1.pdf
LOCKHART,211,SINGLE,179,UPPERCLASS,SLUMS,NO,,NO,1,FloorPlan/UPPERCLASS/LOCKHART/1.pdf
LOCKHART,212,SINGLE,199,UPPERCLASS,SLUMS,NO,,NO,1,FloorPlan/UPPERCLASS/LOCKHART/1.pdf
LOCKHART,213,TRIPLE,450,UPPERCLASS,SLUMS,NO,,NO,1,FloorPlan/UPPERCLASS/LOCKHART/1.pdf
LOCKHART,214,TRIPLE,434,UPPERCLASS,SLUMS,NO,,NO,1,FloorPlan/UPPERCLASS/LOCKHART/1.pdf
LOCKHART,311,TRIPLE,400,UPPERCLASS,SLUMS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/LOCKHART/1.pdf
LOCKHART,312,SINGLE,178,UPPERCLASS,SLUMS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/LOCKHART/1.pdf
LOCKHART,313,SINGLE,174,UPPERCLASS,SLUMS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/LOCKHART/1.pdf
LOCKHART,411,SINGLE,182,UPPERCLASS,SLUMS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/LOCKHART/1.pdf
LOCKHART,412,SINGLE,168,UPPERCLASS,SLUMS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/LOCKHART/1.pdf
LOCKHART,413,SINGLE,198,UPPERCLASS,SLUMS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/LOCKHART/1.pdf
LOCKHART,121,DOUBLE,384,UPPERCLASS,SLUMS,NO,NONE,NO,2,FloorPlan/UPPERCLASS/LOCKHART/2.pdf
LOCKHART,221,SINGLE,188,UPPERCLASS,SLUMS,NO,NONE,NO,2,FloorPlan/UPPERCLASS/LOCKHART/2.pdf
LOCKHART,222,SINGLE,189,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/LOCKHART/2.pdf
LOCKHART,223,TRIPLE,440,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/LOCKHART/2.pdf
LOCKHART,224,SINGLE,206,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/LOCKHART/2.pdf
LOCKHART,225,SINGLE,194,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/LOCKHART/2.pdf
LOCKHART,321,TRIPLE,396,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/LOCKHART/2.pdf
LOCKHART,322,SINGLE,181,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/LOCKHART/2.pdf
LOCKHART,323,SINGLE,179,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/LOCKHART/2.pdf
LOCKHART,324,SINGLE,177,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/LOCKHART/2.pdf
LOCKHART,325,SINGLE,146,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/LOCKHART/2.pdf
LOCKHART,421,DOUBLE,302,UPPERCLASS,SLUMS,NO,NONE,NO,2,FloorPlan/UPPERCLASS/LOCKHART/2.pdf
LOCKHART,422,SINGLE,90,UPPERCLASS,SLUMS,NO,NONE,NO,2,FloorPlan/UPPERCLASS/LOCKHART/2.pdf
LOCKHART,423,DOUBLE,350,UPPERCLASS,SLUMS,NO,NONE,NO,2,FloorPlan/UPPERCLASS/LOCKHART/2.pdf
LOCKHART,231,QUAD,686,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/LOCKHART/3.pdf
LOCKHART,232,QUAD,722,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/LOCKHART/3.pdf
LOCKHART,331,SINGLE,170,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/LOCKHART/3.pdf
LOCKHART,332,SINGLE,165,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/LOCKHART/3.pdf
LOCKHART,431,DOUBLE,283,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/LOCKHART/3.pdf
LOCKHART,432,DOUBLE,248,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/LOCKHART/3.pdf
LOCKHART,433,SINGLE,122,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/LOCKHART/3.pdf
LOCKHART,241,DOUBLE,562,UPPERCLASS,SLUMS,NO,MALE,NO,4,FloorPlan/UPPERCLASS/LOCKHART/4.pdf
LOCKHART,242,DOUBLE,420,UPPERCLASS,SLUMS,NO,MALE,NO,4,FloorPlan/UPPERCLASS/LOCKHART/4.pdf
LOCKHART,101,SINGLE,234,UPPERCLASS,SLUMS,NO,,NO,0,FloorPlan/UPPERCLASS/LOCKHART/0.pdf
LOCKHART,102,SINGLE,111,UPPERCLASS,SLUMS,NO,,NO,0,FloorPlan/UPPERCLASS/LOCKHART/0.pdf
LOCKHART,103,DOUBLE,380,UPPERCLASS,SLUMS,NO,,NO,0,FloorPlan/UPPERCLASS/LOCKHART/0.pdf
LOCKHART,104,SINGLE,166,UPPERCLASS,SLUMS,NO,,NO,0,FloorPlan/UPPERCLASS/LOCKHART/0.pdf
LOCKHART,201,DOUBLE,338,UPPERCLASS,SLUMS,NO,,NO,0,FloorPlan/UPPERCLASS/LOCKHART/0.pdf
LOCKHART,301,SINGLE,172,UPPERCLASS,SLUMS,NO,,NO,0,FloorPlan/UPPERCLASS/LOCKHART/0.pdf
LOCKHART,302,SINGLE,216,UPPERCLASS,SLUMS,NO,,NO,0,FloorPlan/UPPERCLASS/LOCKHART/0.pdf
LOCKHART,303,SINGLE,200,UPPERCLASS,SLUMS,NO,,NO,0,FloorPlan/UPPERCLASS/LOCKHART/0.pdf
LOCKHART,304,SINGLE,181,UPPERCLASS,SLUMS,NO,,NO,0,FloorPlan/UPPERCLASS/LOCKHART/0.pdf
LOCKHART,401,SINGLE,219,UPPERCLASS,SLUMS,NO,,NO,0,FloorPlan/UPPERCLASS/LOCKHART/0.pdf
LOCKHART,402,SINGLE,249,UPPERCLASS,SLUMS,NO,,NO,0,FloorPlan/UPPERCLASS/LOCKHART/0.pdf
PATTON,30,DOUBLE,428,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PATTON/1.pdf
PATTON,40,6PERSON,835,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PATTON/1.pdf
PATTON,61,TRIPLE,437,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PATTON/1.pdf
PATTON,62,TRIPLE,449,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PATTON/1.pdf
PATTON,82,QUAD,669,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/PATTON/1.pdf
PATTON,83,SINGLE,192,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/PATTON/1.pdf
PATTON,84,SINGLE,139,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/PATTON/1.pdf
PATTON,85,SINGLE,136,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/PATTON/1.pdf
PATTON,86,SINGLE,155,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/PATTON/1.pdf
PATTON,T03,TRIPLE,419,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/PATTON/1.pdf
PATTON,T04,SINGLE,184,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/PATTON/1.pdf
PATTON,T05,SINGLE,195,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/PATTON/1.pdf
PATTON,41,6PERSON,859,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PATTON/2.pdf
PATTON,63,TRIPLE,430,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PATTON/2.pdf
PATTON,64,SINGLE,191,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PATTON/2.pdf
PATTON,74,SINGLE,192,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PATTON/2.pdf
PATTON,75,DOUBLE,313,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PATTON/2.pdf
PATTON,76,TRIPLE,457,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PATTON/2.pdf
PATTON,87,TRIPLE,472,UPPERCLASS,MID-CAMPUS,NO,MALE,NO,2,FloorPlan/UPPERCLASS/PATTON/2.pdf
PATTON,88,DOUBLE,242,UPPERCLASS,MID-CAMPUS,NO,MALE,NO,2,FloorPlan/UPPERCLASS/PATTON/2.pdf
PATTON,89,SINGLE,192,UPPERCLASS,MID-CAMPUS,NO,MALE,NO,2,FloorPlan/UPPERCLASS/PATTON/2.pdf
PATTON,T06,TRIPLE,442,UPPERCLASS,MID-CAMPUS,NO,MALE,NO,2,FloorPlan/UPPERCLASS/PATTON/2.pdf
PATTON,T07,SINGLE,186,UPPERCLASS,MID-CAMPUS,NO,MALE,NO,2,FloorPlan/UPPERCLASS/PATTON/2.pdf
PATTON,T08,SINGLE,195,UPPERCLASS,MID-CAMPUS,NO,MALE,NO,2,FloorPlan/UPPERCLASS/PATTON/2.pdf
PATTON,T09,SINGLE,155,UPPERCLASS,MID-CAMPUS,NO,MALE,NO,2,FloorPlan/UPPERCLASS/PATTON/2.pdf
PATTON,T10,SINGLE,136,UPPERCLASS,MID-CAMPUS,NO,MALE,NO,2,FloorPlan/UPPERCLASS/PATTON/2.pdf
PATTON,T11,SINGLE,139,UPPERCLASS,MID-CAMPUS,NO,MALE,NO,2,FloorPlan/UPPERCLASS/PATTON/2.pdf
PATTON,307,6PERSON,873,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/PATTON/3.pdf
PATTON,308,DOUBLE,327,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/PATTON/3.pdf
PATTON,309,SINGLE,152,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/PATTON/3.pdf
PATTON,310,SINGLE,170,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/PATTON/3.pdf
PATTON,311,DOUBLE,347,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/PATTON/3.pdf
PATTON,312,DOUBLE,284,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/PATTON/3.pdf
PATTON,313,DOUBLE,234,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/PATTON/3.pdf
PATTON,T12,6PERSON,1278,UPPERCLASS,MID-CAMPUS,NO,PRIVATE,NO,3,FloorPlan/UPPERCLASS/PATTON/3.pdf
PATTON,T13,SINGLE,229,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/PATTON/3.pdf
PATTON,408,6PERSON,868,UPPERCLASS,MID-CAMPUS,NO,MALE and FEMALE,NO,4,FloorPlan/UPPERCLASS/PATTON/4.pdf
PATTON,60,QUAD,574,UPPERCLASS,MID-CAMPUS,NO,MALE,NO,0,FloorPlan/UPPERCLASS/PATTON/0.pdf
PATTON,70,SINGLE,190,UPPERCLASS,MID-CAMPUS,NO,MALE,NO,0,FloorPlan/UPPERCLASS/PATTON/0.pdf
PATTON,71,SINGLE,165,UPPERCLASS,MID-CAMPUS,NO,MALE,NO,0,FloorPlan/UPPERCLASS/PATTON/0.pdf
PATTON,80,DOUBLE,456,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,0,FloorPlan/UPPERCLASS/PATTON/0.pdf
PATTON,81,TRIPLE,435,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,0,FloorPlan/UPPERCLASS/PATTON/0.pdf
PATTON,90,TRIPLE,431,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,0,FloorPlan/UPPERCLASS/PATTON/0.pdf
PATTON,T01,TRIPLE,395,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,0,FloorPlan/UPPERCLASS/PATTON/0.pdf
PATTON,T02,SINGLE,154,UPPERCLASS,MID-CAMPUS,NO,FEMALE,NO,0,FloorPlan/UPPERCLASS/PATTON/0.pdf
PATTON,72,TRIPLE,455,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PATTON/1.pdf
PATTON,73,TRIPLE,443,UPPERCLASS,MID-CAMPUS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PATTON/1.pdf
PYNE,112,SINGLE,160,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,113,SINGLE,168,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,114,DOUBLE,435,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,115,SINGLE,207,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,116,SINGLE,191,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,211,DOUBLE,375,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,212,SINGLE,148,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,213,DOUBLE,350,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,214,SINGLE,146,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,311,SINGLE,209,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,312,SINGLE,210,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,313,DOUBLE,349,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,314,TRIPLE,407,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,315,SINGLE,166,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,316,SINGLE,169,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,411,SINGLE,179,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,412,SINGLE,176,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,413,SINGLE,178,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,414,SINGLE,200,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,511,QUAD,809,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,611,DOUBLE,349,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,613,SINGLE,204,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,614,TRIPLE,402,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,616,SINGLE,196,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,617,SINGLE,199,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,711,SINGLE,168,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,712,SINGLE,164,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,713,SINGLE,171,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,714,SINGLE,170,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,715,SINGLE,165,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,716,SINGLE,149,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,717,SINGLE,167,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,718,TRIPLE,389,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,719,SINGLE,165,UPPERCLASS,SLUMS,NO,NONE,NO,1,FloorPlan/UPPERCLASS/PYNE/1.pdf
PYNE,121,DOUBLE,444,UPPERCLASS,SLUMS,NO,MALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,122,SINGLE,168,UPPERCLASS,SLUMS,NO,MALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,123,SINGLE,157,UPPERCLASS,SLUMS,NO,MALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,124,SINGLE,438,UPPERCLASS,SLUMS,NO,MALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,125,SINGLE,186,UPPERCLASS,SLUMS,NO,MALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,221,DOUBLE,373,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,222,SINGLE,165,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,223,SINGLE,176,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,224,SINGLE,168,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,225,SINGLE,163,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,321,SINGLE,213,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,322,DOUBLE,348,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,323,TRIPLE,414,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,324,SINGLE,174,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,325,SINGLE,169,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,421,SINGLE,180,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,422,SINGLE,171,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,423,SINGLE,164,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,424,SINGLE,166,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,426,SINGLE,174,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,427,SINGLE,167,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
PYNE,428,DOUBLE,250,UPPERCLASS,SLUMS,NO,FEMALE,NO,2,FloorPlan/UPPERCLASS/PYNE/2.pdf
