Hall,Room,Type,Sqft,College,Region,Elevator,Bathroom,AC,Floor,FilePath,Wawa,UStore,Nassau Street,Jadwin Gym,Frist,Street,EQuad,Dillon,RoomID
SCULLY,124,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY124
SCULLY,125,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY125
SCULLY,126,SINGLE,148,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY126
SCULLY,127,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY127
SCULLY,128,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY128
SCULLY,130,SINGLE,148,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY130
SCULLY,131,SINGLE,196,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY131
SCULLY,132,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY132
SCULLY,133,SINGLE,196,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY133
SCULLY,134,SINGLE,148,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY134
SCULLY,136,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY136
SCULLY,138,SINGLE,148,UPPERCLASS,BUTLER,YES,PRIVATE,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY138
SCULLY,140,QUAD,755,UPPERCLASS,BUTLER,YES,PRIVATE,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY140
SCULLY,147,DOUBLE,280,UPPERCLASS,BUTLER,YES,PRIVATE,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY147
SCULLY,148,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY148
SCULLY,149,DOUBLE,280,UPPERCLASS,BUTLER,YES,PRIVATE,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY149
SCULLY,152,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY152
SCULLY,153,DOUBLE,280,UPPERCLASS,BUTLER,YES,PRIVATE,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY153
SCULLY,158,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY158
SCULLY,160,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY160
SCULLY,162,SINGLE,140,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY162
SCULLY,164,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY164
SCULLY,166,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY166
SCULLY,168,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY168
SCULLY,170,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY170
SCULLY,172,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY172
SCULLY,173,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY173
SCULLY,174,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,1,FloorPlan/UPPERCLASS/SCULLY/1.pdf,8,11,12,10,6,9,16,6,SCULLY174
SCULLY,201,SINGLE,288,UPPERCLASS,BUTLER,YES,PRIVATE,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY201
SCULLY,202,QUAD,755,UPPERCLASS,BUTLER,YES,PRIVATE,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY202
SCULLY,207,QUAD,510,UPPERCLASS,BUTLER,YES,PRIVATE,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY207
SCULLY,210,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY210
SCULLY,212,SINGLE,148,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY212
SCULLY,213,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY213
SCULLY,214,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY214
SCULLY,215,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY215
SCULLY,216,SINGLE,148,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY216
SCULLY,217,DOUBLE,337,UPPERCLASS,BUTLER,YES,PRIVATE,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY217
SCULLY,218,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY218
SCULLY,221,SINGLE,190,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY221
SCULLY,222,DOUBLE,305,UPPERCLASS,BUTLER,YES,PRIVATE,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY222
SCULLY,224,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY224
SCULLY,225,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY225
SCULLY,226,SINGLE,148,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY226
SCULLY,227,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY227
SCULLY,228,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY228
SCULLY,230,SINGLE,148,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY230
SCULLY,231,SINGLE,196,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY231
SCULLY,232,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY232
SCULLY,233,SINGLE,196,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY233
SCULLY,234,SINGLE,148,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY234
SCULLY,236,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY236
SCULLY,238,SINGLE,148,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY238
SCULLY,240,QUAD,755,UPPERCLASS,BUTLER,YES,PRIVATE,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY240
SCULLY,242,SINGLE,140,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY242
SCULLY,244,SINGLE,154,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY244
SCULLY,247,DOUBLE,280,UPPERCLASS,BUTLER,YES,PRIVATE,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY247
SCULLY,248,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY248
SCULLY,249,DOUBLE,280,UPPERCLASS,BUTLER,YES,PRIVATE,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY249
SCULLY,250,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY250
SCULLY,252,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY252
SCULLY,253,DOUBLE,280,UPPERCLASS,BUTLER,YES,PRIVATE,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY253
SCULLY,254,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY254
SCULLY,255,SINGLE,181,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY255
SCULLY,256,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY256
SCULLY,258,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY258
SCULLY,260,SINGLE,151,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY260
SCULLY,261,SINGLE,160,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY261
SCULLY,262,SINGLE,161,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY262
SCULLY,264,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY264
SCULLY,265,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY265
SCULLY,266,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY266
SCULLY,267,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY267
SCULLY,268,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY268
SCULLY,270,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY270
SCULLY,271,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY271
SCULLY,272,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY272
SCULLY,273,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY273
SCULLY,274,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,2,FloorPlan/UPPERCLASS/SCULLY/2.pdf,8,11,12,10,6,9,16,6,SCULLY274
SCULLY,301,SINGLE,288,UPPERCLASS,BUTLER,YES,PRIVATE,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY301
SCULLY,302,QUAD,755,UPPERCLASS,BUTLER,YES,PRIVATE,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY302
SCULLY,304,SINGLE,148,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY304
SCULLY,307,QUAD,510,UPPERCLASS,BUTLER,YES,PRIVATE,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY307
SCULLY,312,SINGLE,148,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY312
SCULLY,313,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY313
SCULLY,314,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY314
SCULLY,315,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY315
SCULLY,316,SINGLE,148,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY316
SCULLY,318,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY318
SCULLY,321,SINGLE,182,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY321
SCULLY,322,DOUBLE,297,UPPERCLASS,BUTLER,YES,PRIVATE,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY322
SCULLY,323,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY323
SCULLY,324,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY324
SCULLY,325,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY325
SCULLY,326,SINGLE,148,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY326
SCULLY,327,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY327
SCULLY,328,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY328
SCULLY,330,SINGLE,148,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY330
SCULLY,331,SINGLE,196,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY331
SCULLY,332,SINGLE,147,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY332
SCULLY,334,SINGLE,148,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY334
SCULLY,335,SINGLE,160,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY335
SCULLY,340,QUAD,755,UPPERCLASS,BUTLER,YES,PRIVATE,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY340
SCULLY,345,SINGLE,181,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY345
SCULLY,347,DOUBLE,280,UPPERCLASS,BUTLER,YES,PRIVATE,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY347
SCULLY,348,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY348
SCULLY,349,DOUBLE,280,UPPERCLASS,BUTLER,YES,PRIVATE,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY349
SCULLY,350,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY350
SCULLY,352,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY352
SCULLY,353,DOUBLE,280,UPPERCLASS,BUTLER,YES,PRIVATE,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY353
SCULLY,354,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY354
SCULLY,355,SINGLE,181,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY355
SCULLY,356,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY356
SCULLY,358,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY358
SCULLY,360,SINGLE,151,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY360
SCULLY,361,SINGLE,160,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY361
SCULLY,362,SINGLE,161,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY362
SCULLY,364,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY364
SCULLY,366,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY366
SCULLY,367,QUAD,783,UPPERCLASS,BUTLER,YES,PRIVATE,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY367
SCULLY,368,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY368
SCULLY,370,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY370
SCULLY,371,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY371
SCULLY,372,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY372
SCULLY,373,SINGLE,166,UPPERCLASS,BUTLER,YES,JACK-AND-JILL,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY373
SCULLY,374,DOUBLE,278,UPPERCLASS,BUTLER,YES,PRIVATE,YES,3,FloorPlan/UPPERCLASS/SCULLY/3.pdf,8,11,12,10,6,9,16,6,SCULLY374
SCULLY,401,SINGLE,134,UPPERCLASS,BUTLER,YES,MALE and FEMALE,YES,4,FloorPlan/UPPERCLASS/SCULLY/4.pdf,8,11,12,10,6,9,16,6,SCULLY401
SCULLY,402,SINGLE,134,UPPERCLASS,BUTLER,YES,MALE and FEMALE,YES,4,FloorPlan/UPPERCLASS/SCULLY/4.pdf,8,11,12,10,6,9,16,6,SCULLY402
SCULLY,403,SINGLE,134,UPPERCLASS,BUTLER,YES,MALE and FEMALE,YES,4,FloorPlan/UPPERCLASS/SCULLY/4.pdf,8,11,12,10,6,9,16,6,SCULLY403
SCULLY,404,SINGLE,134,UPPERCLASS,BUTLER,YES,MALE and FEMALE,YES,4,FloorPlan/UPPERCLASS/SCULLY/4.pdf,8,11,12,10,6,9,16,6,SCULLY404
SCULLY,405,SINGLE,134,UPPERCLASS,BUTLER,YES,MALE and FEMALE,YES,4,FloorPlan/UPPERCLASS/SCULLY/4.pdf,8,11,12,10,6,9,16,6,SCULLY405
SCULLY,406,SINGLE,134,UPPERCLASS,BUTLER,YES,MALE and FEMALE,YES,4,FloorPlan/UPPERCLASS/SCULLY/4.pdf,8,11,12,10,6,9,16,6,SCULLY406
SCULLY,407,SINGLE,134,UPPERCLASS,BUTLER,YES,MALE and FEMALE,YES,4,FloorPlan/UPPERCLASS/SCULLY/4.pdf,8,11,12,10,6,9,16,6,SCULLY407
SCULLY,408,SINGLE,134,UPPERCLASS,BUTLER,YES,MALE and FEMALE,YES,4,FloorPlan/UPPERCLASS/SCULLY/4.pdf,8,11,12,10,6,9,16,6,SCULLY408
SCULLY,409,SINGLE,134,UPPERCLASS,BUTLER,YES,MALE and FEMALE,YES,4,FloorPlan/UPPERCLASS/SCULLY/4.pdf,8,11,12,10,6,9,16,6,SCULLY409
SCULLY,410,SINGLE,134,UPPERCLASS,BUTLER,YES,MALE and FEMALE,YES,4,FloorPlan/UPPERCLASS/SCULLY/4.pdf,8,11,12,10,6,9,16,6,SCULLY410
SCULLY,411,SINGLE,134,UPPERCLASS,BUTLER,YES,MALE and FEMALE,YES,4,FloorPlan/UPPERCLASS/SCULLY/4.pdf,8,11,12,10,6,9,16,6,SCULLY411
SCULLY,412,SINGLE,134,UPPERCLASS,BUTLER,YES,MALE and FEMALE,YES,4,FloorPlan/UPPERCLASS/SCULLY/4.pdf,8,11,12,10,6,9,16,6,SCULLY412
SCULLY,413,SINGLE,134,UPPERCLASS,BUTLER,YES,MALE and FEMALE,YES,4,FloorPlan/UPPERCLASS/SCULLY/4.pdf,8,11,12,10,6,9,16,6,SCULLY413
